64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	11	19	26	
73	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	2	6	11	18	32	
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	11	20	28	
85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	11	21	46	
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	11	16	30	
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	9	17	26	
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	13	47	
69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	11	18	34	
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	6	10	37	
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	7	7	21	28	
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	6	21	30	
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	7	7	13	26	
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	17	35	
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	6	13	41	
78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	4	5	25	38	
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	4	3	4	20	28	
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	4	7	15	30	
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	7	5	16	27	
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	9	15	31	
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	6	19	32	
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	10	16	23	
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	4	7	12	39	
68	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	7	7	17	32	
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	9	17	36	
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	5	0	11	23	32	
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	10	11	34	
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	8	17	33	
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	7	11	17	44	
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	10	37	
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	12	17	28	
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	4	4	26	34	
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	11	16	30	
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	4	10	15	32	
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	5	5	15	34	
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	11	19	28	
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	5	5	12	19	26	
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	7	25	32	
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	5	9	10	33	
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	5	18	28	
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	9	15	36	
79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	6	28	38	
62	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	2	0	1	5	8	16	26	
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	11	16	27	
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	8	16	29	
88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	4	2	11	9	19	39	
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	3	13	30	
76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	7	11	14	42	
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	4	7	20	16	
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	10	14	33	
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	2	7	15	31	
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	8	7	11	29	
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	9	14	26	
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	2	7	20	29	
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	4	18	36	
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	2	7	13	37	
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	7	17	29	
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	5	9	14	26	
71	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	4	9	17	38	
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	4	3	8	13	31	
80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	4	12	27	30	
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	4	3	9	11	33	
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	5	11	16	34	
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	9	14	38	
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	10	11	34	
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	16	12	36	
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	11	16	27	
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	9	13	32	
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	7	13	23	24	
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	6	18	36	
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	6	5	21	33	
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	6	12	36	
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	7	9	17	28	
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	8	12	26	
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	3	6	17	27	
76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	8	11	12	39	
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	9	16	33	
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	8	9	40	
80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	5	12	24	34	
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	9	20	35	
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	3	19	31	
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	7	14	34	
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	5	16	33	
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	12	17	33	
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	2	6	20	36	
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	5	5	31	45	
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	1	21	34	
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	22	32	
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	8	18	31	
75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	5	7	23	35	
72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	6	13	16	30	
81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	1	9	17	47	
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	4	12	11	28	
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	10	14	41	
76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	2	10	21	34	
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	2	3	5	15	44	
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	6	14	13	30	
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	9	19	36	
72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	10	21	32	
69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	9	13	38	
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7	8	21	33	
79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	11	22	37	
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	5	11	21	24	
